ID,DATE,AWAY,HOME
1079,45734,CGY,NYR
1080,45734,NYI,PIT
1081,45734,DET,WSH
1082,45734,STL,NSH
1083,45734,ANA,DAL
1084,45734,SEA,CHI
1085,45734,UTA,EDM
1086,45734,WPG,VAN
1087,45735,COL,TOR
1088,45735,SEA,MIN
1089,45736,COL,OTT
1090,45736,CGY,NJD
1091,45736,TOR,NYR
1092,45736,PHI,WSH
1093,45736,FLA,CBJ
1094,45736,MTL,NYI
1095,45736,VAN,STL
1096,45736,ANA,NSH
1097,45736,TBL,DAL
1098,45736,LAK,CHI
1099,45736,WPG,EDM
1100,45736,BUF,UTA
1101,45736,BOS,VGK
1102,45736,CAR,SJS
1103,45737,CBJ,PIT
1104,45738,VAN,NYR
1105,45738,PHI,DAL
1106,45738,BUF,MIN
1107,45738,CHI,STL
1108,45738,CGY,NYI
1109,45738,CAR,LAK
1110,45738,FLA,WSH
1111,45738,TBL,UTA
1112,45738,COL,MTL
1113,45738,OTT,NJD
1114,45738,TOR,NSH
1115,45738,DET,VGK
1116,45738,SEA,EDM
1117,45738,BOS,SJS
1118,45739,PHI,CHI
1119,45739,BUF,WPG
1120,45739,PIT,FLA
1121,45739,NSH,STL
1122,45739,TBL,VGK
1123,45739,CAR,ANA
1124,45739,BOS,LAK
1125,45740,VAN,NJD
1126,45740,CBJ,NYI
1127,45740,MIN,DAL
1128,45740,DET,UTA
1129,45741,OTT,BUF
1130,45741,PHI,TOR
1131,45741,PIT,TBL
1132,45741,NSH,CAR
1133,45741,MTL,STL
1134,45741,VGK,MIN
1135,45741,WSH,WPG
1136,45741,DET,COL
1137,45741,SEA,CGY
1138,45741,NYR,LAK
1139,45742,VAN,NYI
1140,45742,NJD,CHI
1141,45742,DAL,EDM
1142,45742,BOS,ANA
1143,45743,PIT,BUF
1144,45743,OTT,DET
1145,45743,UTA,TBL
1146,45743,MTL,PHI
1147,45743,STL,NSH
1148,45743,WSH,MIN
1149,45743,LAK,COL
1150,45743,DAL,CGY
1151,45743,EDM,SEA
1152,45743,TOR,SJS
1153,45744,UTA,FLA
1154,45744,MTL,CAR
1155,45744,VAN,CBJ
1156,45744,NJD,WPG
1157,45744,VGK,CHI
1158,45744,NYR,ANA
1159,45745,BUF,PHI
1160,45745,NYI,TBL
1161,45745,STL,COL
1162,45745,NJD,MIN
1163,45745,VGK,NSH
1164,45745,CBJ,OTT
1165,45745,TOR,LAK
1166,45745,BOS,DET
1167,45745,CGY,EDM
1168,45745,NYR,SJS
1169,45745,DAL,SEA
1170,45746,MTL,FLA
1171,45746,BUF,WSH
1172,45746,VAN,WPG
1173,45746,UTA,CHI
1174,45746,OTT,PIT
1175,45746,NYI,CAR
1176,45746,TOR,ANA
1177,45746,SJS,LAK
1178,45747,MIN,NJD
1179,45747,NSH,PHI
1180,45747,CGY,COL
1181,45747,DAL,SEA
1182,45748,WSH,BOS
1183,45748,FLA,MTL
1184,45748,BUF,OTT
1185,45748,NSH,CBJ
1186,45748,TBL,NYI
1187,45748,DET,STL
1188,45748,CGY,UTA
1189,45748,EDM,VGK
1190,45748,SJS,ANA
1191,45748,WPG,LAK
1192,45749,MIN,NYR
1193,45749,WSH,CAR
1194,45749,FLA,TOR
1195,45749,COL,CHI
1196,45749,SEA,VAN
1197,45750,BOS,MTL
1198,45750,TBL,OTT
1199,45750,COL,CBJ
1200,45750,PIT,STL
1201,45750,NSH,DAL
1202,45750,LAK,UTA
1203,45750,ANA,CGY
1204,45750,WPG,VGK
1205,45750,EDM,SJS
1206,45751,CAR,DET
1207,45751,CHI,WSH
1208,45751,MIN,NYI
1209,45752,NYR,NJD
1210,45752,FLA,OTT
1211,45752,PIT,DAL
1212,45752,ANA,VAN
1213,45752,EDM,LAK
1214,45752,CAR,BOS
1215,45752,TBL,BUF
1216,45752,CBJ,TOR
1217,45752,PHI,MTL
1218,45752,COL,STL
1219,45752,WPG,UTA
1220,45752,VGK,CGY
1221,45752,SEA,SJS
1222,45753,WSH,NYI
1223,45753,DAL,MIN
1224,45753,CBJ,OTT
1225,45753,FLA,DET
1226,45753,BOS,BUF
1227,45753,PIT,CHI
1228,45753,MTL,NSH
1229,45753,VGK,VAN
1230,45754,TBL,NYR
1231,45754,STL,WPG
1232,45754,EDM,ANA
1233,45754,SEA,LAK
1234,45754,CGY,SJS
1235,45755,CAR,BUF
1236,45755,DET,MTL
1237,45755,TOR,FLA
1238,45755,BOS,NJD
1239,45755,OTT,CBJ
1240,45755,CHI,PIT
1241,45755,NYI,NSH
1242,45755,VAN,DAL
1243,45755,SEA,UTA
1244,45755,VGK,COL
1245,45756,TOR,TBL
1246,45756,PHI,NYR
1247,45756,SJS,MIN
1248,45756,STL,EDM
1249,45756,CGY,ANA
1250,45757,CHI,BOS
1251,45757,DET,FLA
1252,45757,CAR,WSH
1253,45757,BUF,CBJ
1254,45757,NYR,NYI
1255,45757,WPG,DAL
1256,45757,VAN,COL
1257,45757,NSH,UTA
1258,45757,SEA,VGK
1259,45757,ANA,LAK
1260,45758,MTL,OTT
1261,45758,DET,TBL
1262,45758,PIT,NJD
1263,45758,SJS,EDM
1264,45758,MIN,CGY
1265,45759,NYI,PHI
1266,45759,NYR,CAR
1267,45759,COL,LAK
1268,45759,BUF,FLA
1269,45759,MTL,TOR
1270,45759,WSH,CBJ
1271,45759,WPG,CHI
1272,45759,UTA,DAL
1273,45759,MIN,VAN
1274,45759,NSH,VGK
1275,45759,STL,SEA
1276,45760,PHI,OTT
1277,45760,NYI,NJD
1278,45760,BOS,PIT
1279,45760,TOR,CAR
1280,45760,BUF,TBL
1281,45760,CBJ,WSH
1282,45760,EDM,WPG
1283,45760,SJS,CGY
1284,45760,COL,ANA
1285,45761,CHI,MTL
1286,45761,DAL,DET
1287,45761,NYR,FLA
1288,45761,UTA,NSH
1289,45761,LAK,EDM
1290,45761,SJS,VAN
1291,45762,NJD,BOS
1292,45762,TOR,BUF
1293,45762,CHI,OTT
1294,45762,FLA,TBL
1295,45762,CBJ,PHI
1296,45762,WSH,NYI
1297,45762,UTA,STL
1298,45762,ANA,MIN
1299,45762,VGK,CGY
1300,45762,LAK,SEA
1301,45763,CAR,MTL
1302,45763,ANA,WPG
1303,45763,DET,NJD
1304,45763,DAL,NSH
1305,45763,VGK,VAN
1306,45763,EDM,SJS
1307,45764,PHI,BUF
1308,45764,DET,TOR
1309,45764,CAR,OTT
1310,45764,TBL,NYR
1311,45764,WSH,PIT
1312,45764,NYI,CBJ
